입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
2019년 범국민 안보의식조사 연구 용역,국군수송사령부,,87.9893,2017-09-16,,,백도현,,,87.3746,군수송기 활용 산불진화능력확보 필요성 등 연구용역,국군제1068부대
항-18-066 자동면역분석기 시양등 47종,국방부(운영지원과),39188044.0,63.6812,,주식회사 기가제이,유완종,김혜민,서울특별시 금천구 시흥대로97-0 (시흥동)2동 316호,,87.6279,군사과학정책 연구 용역(1. 국방 데이터....),중앙행정기관
전술정보통신체계(TICN) 시설사업기본계획 연구용역,합동참모본부,33903348.0,95.6618,,주식회사 케이원,,기민경,"부산광역시 해운대구 양운로42번길18, 8층 803호(좌동, 에이원웨이)",46841511.0,88.3415,해무극복용 영상감시체계 선행연구용역,제5738부대
23-함정 실내공기질 기준 설정 연구,육군본부,28781429.0,87.5845,,주식회사 넷커스터마이즈,강명수,최성숙,서울특별시 금천구 가산디지털2로184-0 (가산동) 112호,83486919.0,87.7871,21-공-스펙트럼 분석기 3대 구매,중앙행정기관
23-1차 개념설계 기술지원 연구용역,제5738부대,,87.853,2020-04-18,국방대학교산학협력단,김희주,이한웅,"서울특별시 강남구 언주로527, 10층 (역삼동)",,92.008,군사시설 타운화 개념의 부대 재배치 방안 연구,중앙행정기관
민수용 드론의 비행기지 작전지원 활용방안 연구,국군의무사령부,38829036.0,88.2529,,테크노빌리지 주식회사,김용오,양진,서울특별시 노원구 화랑로574-0 (공릉동),546388399.0,78.1409,24-신규 무기체계 도입시  전력화 군수지원방안 연구,기관
00부대 정보체계 취약점 분석 도구 구매,4284부대,8724418.0,77.0392,,그린종합사무기,전건욱,황병윤,,,87.3629,최신함정 적정부하율 산정기법 연구 용역,중앙행정기관
저피탐 고도화 기술확보방안 연구,국군재정관리단,11336334.0,90.4636,2017-07-29,,변중무,박재형,대전광역시 동구 옻밭5길159-0 (판암동),190586377.0,87.4574,항-17-018 자동연역분석기 시약 등 37종,군
군 주거지원 법령의 문제점 및 개선방안 연구,제2879부대,114957403.0,95.725,2020-05-07,(주) 솔포스텍,정영욱,,"서울특별시 서초구 서초대로1길17, 2층 226호(방배동)",174648089.0,92.9937,국방시설분야 4차 산업기술 활용방안 연구용역,기관
23년 기술연구용역 계약 의뢰(4),국군수도병원,57887715.0,,2018-05-07,주식회사  인섹시큐리티,김길원,오성열,"경기도 고양시 일산동구 호수로358-39 706호(백석동,동문굿모닝타워1차)",73633062.0,88.146,21년 서울안보대화 프로그램 기획 및 발전방향 연구,합동상호운용성기술센터
연구소 화생방연구활동 재료비 초자 구매,국군재정관리단,90198448.0,88.0135,2023-04-05,엘아이지넥스원주식회사,노영일,유관주,대전광역시 중구 계룡로781 (용두동) 1층,62694326.0,87.595,계기착륙장치(ILS)사업 선행연구,중앙행정기관
장비별 잔여수명을 고려한 순환 창정비 적용방안 연구,제9691부대,17444210.0,,,(주)우림데이타,임경진,박수정,경기도 수원시 장안구 하률로12번길80-0 (천천동),528690986.0,87.5287,군수품 상용화 확대 정책 추진 로드맵 수립 연구,중앙행정기관
민수용 드론의 비행기지 작전지원 활용방안 연구,국군대전병원,810855364.0,80.5508,,서현회계법인,김유혁,김연,경상남도 진주시 동진로420 (충무공동),,72.5045,통신 정비장비(스펙트럼 분석기) 구매,제20전투비행단
(246326-E) 분석용 고성능 PC등 5품목 (리스자산),국군재정관리단,113614245.0,79.703,2021-06-10,일송 유에프티,조완제,박소연,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",,87.551,인지전 수행을 위한 전력증강 방향 연구,국군재정관리단
무기체계 공급망 관리(SCM) 최적화 프로세스 연구,국방부조사본부,138411258.0,57.3908,2021-12-11,,,,,,,원자력함정 운용시 지원시설  국내법규 등 연구 용역,군
00국가 해커추적 및 정보수집방안 연구,육군본부,,89.2785,2016-07-28,(주)디앤오종합건축사사무소,김근채,최명진,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",185574155.0,77.4659,[24-육-160] 군 보수체계 개선을 위한 연구,중앙행정기관
2022년 의무장비(혈액가스및전해질분석기) 구매,육군본부,,87.7093,2023-02-18,와이에스컴퍼니,경상현,신종현,"서울특별시 강남구 언주로527, 10층 (역삼동)",,85.4022,정기기초연구과제연구용역(4.국방우주학의이론..),중앙행정기관
00부대 지하시설 구축방안 연구용역,제9691부대,,94.3426,,호원대학교 산학협력단,정태량,장혜민,"대전광역시 유성구 대학로 99(궁동, 충남대학교)",,85.8555,군 주파수 대역정비 방안 연구,중앙행정기관
인사교육장교 경력관리 개선을 위한 연구용역,공군본부,37305924.0,,2020-04-10,엘아이지넥스원주식회사,임채익,,울산광역시 동구 방어진순환도로1000-0(전하동),201123195.0,87.5716,24년 지형분석장비 구매(리스물건),4284부대
23년 성능개량 전파분석체계 도입사업,국군재정관리단,37895056.0,63.3223,2018-03-07,국방대학교산학협력단,정영주,이종범,"서울특별시 용산구 이태원로 29, 전쟁기념관 4층(용산동1가)",65413684.0,87.9156,공지통신무전기 성능개량 사업분석,중앙행정기관
24년 의무장비(수액조절기 분석기) 구매,제3697부대,,,2018-06-17,주식회사 미디어스테이션,김영경,최선미,"광주광역시 동구 조선대길126(서석동, 조선대학교 내))",69666483.0,,제주 작전기지 저주파분석 훈련장비 유지보수 용역,국군재정관리단
군인연금관리공단 설립 필요성 등 검토를 위한 연구,국군수송사령부,40539242.0,82.1869,2017-12-03,계명대학교 산학협력단,박장권,동중영,"광주광역시 동구 조선대길126(서석동, 조선대학교 내))",,89.9871,영평사격장 주변지역 주민이주 방안 연구,제7군단
스펙트럼 분석기 구매,국군재정관리단,164687570.0,87.736,,(주)지디엘시스템,정연길,박지현,서울특별시 마포구 월드컵북로5길59 (서교동),226905529.0,,22년 수사데이터 연관 분석시스템 구매,중앙행정기관
00부대 지형분석장비(워크스테이션) 구매(20197163-B),공군방공관제사령부,161058682.0,88.5427,2017-06-21,대전대학교 산학협력단,박종재,신인균,,410998044.0,87.6592,의무장비(생화학자동분석기 등 2종) 구매(17-207),국군수도병원
해병대 인력획득체계 분석 발전 방향 연구 용역,국군의무사령부,157110172.0,88.0168,,(사)21세기군사연구소,권오성,추현아,"서울특별시 강남구 언주로527, 10층 (역삼동)",80715016.0,84.738,ISR 자산의 효율적 통합 운용방안 연구,기관
안정화지역 기반시설 복구방안 연구,제20전투비행단,,68.6919,,주식회사 대영퓨처스,김희숙,조성호,"서울특별시 마포구 월드컵북로501-0 (상암동, 상암월드컵파크9단지)904동1005호",51789374.0,,육군 NCS직무표준화 및 군내 활용방안 연구 용역,제7군단
(23G250-I) 분석관리체계 금융리스,국군재정관리단,,,2016-01-06,,,이지호,,,87.5353,22-해병-지능형 사이버침해사고 조사분석체계 구축,4284부대
소형드론용 지능형 영상분석기술 연구/시연 용역,국군재정관리단,110471418.0,,,주식회사 엑스정보통신,최진식,방윤지,서울특별시 강남구 학동로311(논현동) 타호비지니스센터 203호,105281676.0,87.6955,20-조난위치지시 무선송신기(잠수함 부이용) 연구개발,군
민사분야 연구용역(2-1),공군군수사령부,46630971.0,87.5956,2016-03-15,라온시스템즈(주),,,,217968674.0,,20-161 218 동물용 자동분석기 등 3품목,국군재정관리단
24-첨단기술활용한 피아식별(인원) 방안연구 용역,국군재정관리단,,,2022-10-21,우석대학교 산학협력단,김지찬,윤상석,"서울특별시 강남구 테헤란로520, 2층(대치동, 삼안빌딩)",190936337.0,87.6203,적 사이버공격 의도분석 지표개발 및 평가방안 연구,합동상호운용성기술센터
안정적인 해병항공 운용방안 연구 용역,국군재정관리단,,,,,권선애,이도제,"충청남도 계룡시 엄사면 번영로113-32, 107동 15층 1502호(계룡파라디아)",195454053.0,76.7477,22-합 -분석실험실 운용장비 교체사업 리스,중앙행정기관
해강안 경계철책 철거(대체)관련 설계 연구 용역,국군재정관리단,19239338.0,,2017-09-02,디아이에스아이앤씨 주식회사,임근우,,"서울특별시 서초구 신반포로303, 101호 (잠원동, 에스엘빌딩)",92108849.0,93.3496,국가 우주개발 정책과 공군의 역할 연구,중앙행정기관
22-4-작전지휘시설 신축 선행연구용역,공군군수사령부,119480927.0,87.7948,2023-05-03,,홍영기,안구름,"경기도 고양시 일산동구 고봉로 26-14, 양우로데오랜드 A동 304호(장항동)",175754250.0,,유도무기 적정 수리부속 보유량 산출 연구 용역,국군재정관리단
UH-60 휠제동용 유압장치 시험장비 개발 연구용역,국군재정관리단,29633949.0,88.0341,2017-08-22,사단법인 한국교육행정학회,김은기,윤진영,"서울특별시 강남구 언주로527, 10층 (역삼동)",86620891.0,,19년 병리장비소모품(13) 혈액가스분석기 구매,중앙행정기관
전투발전 연구용역 과제 세미나 수행 용역,국군재정관리단,202889223.0,89.4746,,CAT,이도형,장유라,"서울특별시 영등포구 국회대로70길12, 802호 (여의도동,대산빌딩)",2069962132.0,87.7796,25년도 안보정세전망 연구용역,중앙행정기관
패트리어트 PAC-3 유도탄(2차)사업 선행연구,국군의무사령부,43523936.0,92.6475,,세종대학교산학협력단,박종선,김영중,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),88282570.0,91.3417,성주기지 주변지역 건강영향 역학조사 연구,중앙행정기관
분석기(비행조종계통 점검용)외1종 구매(16-38),국군재정관리단,,88.2447,2017-11-24,사단법인 엔케이지식인연대,김동준,정명화,"서울특별시 강서구 양천로401 (가양동), B동 801호",60475842.0,,해병대 안전관리 조직 역할 관련 연구 용역,중앙행정기관
기초비행훈련용헬기 조종계통 시험장비 개발 연구용역,제9965부대,15601682.0,94.378,2016-12-25,성도교역,김종광,양삼근,"경상남도 창원시 마산회원구 자유무역3길208, 3층 301호(양덕동,혁신지원센터)",85596331.0,,주요 선진국의 획득제도 사례분석을 통한 시사점 연구,중앙행정기관
공군조직내 잠재갈등 분석 및 공군문화 발전방안 연구,해군본부,,,2018-08-19,(재)한국해양전략연구소,이충환,박지은,"서울특별시 용산구 한강대로40길39-12, 204호 (한강로2가)",75557222.0,87.7149,전시 급식지원체계 개선방안 연구,중앙행정기관
장보고급 잠수함 디젤감시장치 연구개발 용역,육군본부,17220274.0,,2022-11-27,,,박준성,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",516697932.0,,공군 장기 군구조 발전구상 연구,국군수도병원
군 의료 혁신을 위한 의료전달체계 개편 연구용역,국군재정관리단,124535789.0,95.2161,2021-12-12,(사)한국식품기술사협회,김진욱,이도제,경상남도 진주시 진양호로532-0 (동성동),69135450.0,84.2694,22년 공군 항공무장효과분석모델 통합 유지보수,국군재정관리단
TDS와 연계한 억제작전 평가체계 연구,4284부대,49382449.0,88.3085,,서울대학교 산학협력단,전건욱,김지훈,경기도 성남시 분당구 판교역로 220(삼평동 673),188349206.0,87.676,잠수함 지휘통신체계 경미한 성능개량 사업분석,군
(20G060-A)IP교환기및국방보안조사분석시스템금융리스,국군재정관리단,29750675.0,93.537,,서울대학교 산학협력단,한수희,오선아,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",,,19-함정 고전압 육전공급설비 적용방안 연구,중앙행정기관
교육연구자료 원문 DB 구축 용역,연평부대,42195701.0,82.2238,2018-10-28,국방대학교산학협력단,김국동,현동재,전북특별자치도 정읍시 북면 북면공단2길87-0,,93.8758,방위사업비리 가중처벌 법안에 대한 연구,중앙행정기관
10.군사과학정책연구(인공지능...),육군정보통신학교,,,2016-02-04,하늘유통,정봉원,고기종,서울특별시 서대문구 충정로53-0 (충정로2가) 골든타워빌딩 1701호,178632845.0,88.0018,과학적 시험설계와 시험결과의 논리적 평가방안연구,제9227부대
군 작업환경 및 작업자 보건관리 훈령 발전연구,육군군수사령부,46257624.0,94.812,,(주)싸이버텍,김양훈,김우중,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",57995583.0,94.12,원자력함정 운용시 지원시설  국내법규 등 연구 용역,국군제1068부대
함정 총수명주기 고려 탑재장비 획득방안 연구 용역,해군본부,,,,서강대학교산학협력단,박정기,강현순,"경기도 안양시 동안구 관평로138번길24-0 106호 (평촌동, 초원아파트 상가동)",,92.1148,AI 기반 UAV 군집운용 해상작전적용 가능성 연구,중앙행정기관
