입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
(20F087-A)부대재배치 사업 선행연구용역,국군재정관리단,57005608.0,82.444,2020-05-25,서울대학교 산학협력단,김재영,김소미,서울특별시 관악구 관악로1 (신림동),57005608.0,82.444,(20F087-A)부대재배치 사업 선행연구용역,국군재정관리단
20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,,,,,,,,,,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,군
20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,31600000.0,80.239,2020-04-27,사단법인 안보경영연구원,전건욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",31600000.0,80.239,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,군
20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,,,,,,,,,,20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,군
20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,34400000.0,87.707,2020-04-27,사단법인 안보경영연구원,전건욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",34400000.0,87.707,20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,군
미래 트랜드 변화와 육군의 대응방향 연구 용역,육군본부,24900000.0,99.6,2020-04-28,(사)한국전략문제연구소,박정기,구종우,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",24900000.0,99.6,미래 트랜드 변화와 육군의 대응방향 연구 용역,군
해병대 과학화 전투사격장 구축 연구용역,제9691부대,,,,,,,,,,해병대 과학화 전투사격장 구축 연구용역,제9691부대
BLT급 쌍방훈련 제병협동훈련장 구축 연구용역,제9691부대,,,,,,,,,,BLT급 쌍방훈련 제병협동훈련장 구축 연구용역,제9691부대
20-해군사관생도 복제개선 연구,해군본부,38800000.0,98.191,2020-05-25,경남대학교 산학협력단,강재관,전아영,"경상남도 창원시 마산합포구 경남대학로7-0 (월영동, 경남대학교)",38800000.0,98.191,20-해군사관생도 복제개선 연구,군
유도로켓(비궁) 성능개량 소요 및 방법 분석 연구용역,제9691부대,27447792.0,81.543,2020-06-24,우석대학교 산학협력단,정희석,전치우,전라북도 완주군 삼례읍 삼례로 443 우석대학교내(본관 12층),27447792.0,81.543,유도로켓(비궁) 성능개량 소요 및 방법 분석 연구용역,제9691부대
군 리더십코칭 프로그램 개발 연구용역,육군교육사령부,11528000.0,73.491,2020-05-12,아시아상담코칭학회,김상겸,김상겸,서울특별시 중구 필동로1길30(필동3가) 동국대학교,11528000.0,73.491,군 리더십코칭 프로그램 개발 연구용역,군
자주도하장비 시설사업기본계획 수립을 위한 연구용역,방위사업청(운영지원과),44500000.0,89.0,2020-05-29,사단법인 안보경영연구원,전건욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",44500000.0,89.0,자주도하장비 시설사업기본계획 수립을 위한 연구용역,중앙행정기관
군용물자 HSK 연계표 연구,방위사업청(운영지원과),57000000.0,98.705,2020-05-19,(사) 한국관세무역개발원,이찬기,김병찬,"서울특별시 강서구 마곡중앙5로22, 7층(마곡동)",57000000.0,98.705,군용물자 HSK 연계표 연구,중앙행정기관
국방 정보기술 조사·분석 연구,국방부(운영지원과),68200000.0,98.748,2020-05-26,국방기술품질원,허건영,승아현,경상남도 진주시 동진로420 (충무공동),68200000.0,98.748,국방 정보기술 조사·분석 연구,중앙행정기관
차세대 기동헬기 발전방향 연구 용역,육군본부,39980600.0,85.0,2020-07-08,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",39980600.0,85.0,차세대 기동헬기 발전방향 연구 용역,군
동원위주 부대 기계화 장비 개편시 효율성 분석 연구,육군본부,37219600.0,88.0,2020-07-08,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",37219600.0,88.0,동원위주 부대 기계화 장비 개편시 효율성 분석 연구,군
헬기와 UAV의 통합운용을 위한 비행장 설치방안 연구,육군본부,43270000.0,91.993,2020-07-08,재단법인 한국군사문제연구원,김형철,이수행,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",43270000.0,91.993,헬기와 UAV의 통합운용을 위한 비행장 설치방안 연구,군
KOLAS 인정 기반 구축 연구용역,해군군수사령부,40150000.0,83.79,2020-04-16,기술표준화연구소,금재호,금재호,경기도 구리시 산마루로46-0 (갈매동) 404동 1702호,40150000.0,83.79,KOLAS 인정 기반 구축 연구용역,군
국회 협력 조직 및 업무 개선 방안 연구,국방부(운영지원과),,,,,,,,,,국회 협력 조직 및 업무 개선 방안 연구,중앙행정기관
육군 핵심가치 실천수칙에 관한 연구 용역,육군본부,25200000.0,84.283,2020-04-14,(사)한국전략문제연구소,박정기,구종우,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",25200000.0,84.283,육군 핵심가치 실천수칙에 관한 연구 용역,군
20년 해병대 조직문화 수준진단 표준설계 연구용역,제9691부대,25800000.0,86.444,2020-05-06,사단법인 씨알리더십연구원,최은수,최은수,"서울특별시 서초구 서초대로1길17, 2층 226호(방배동)",25800000.0,86.444,20년 해병대 조직문화 수준진단 표준설계 연구용역,제9691부대
우주기상 영향 연구용역,국군재정관리단,67500000.0,85.46,2020-06-30,(주)레이다앤스페이스,박재우,박세원,대전광역시 유성구 테크노3로65-0 (관평동) 한산에스메카 333호,67500000.0,85.46,우주기상 영향 연구용역,국군재정관리단
탄약 및 용기 레이저 제청 시스템 응용연구 용역,해군군수사령부,35000000.0,97.2,2020-05-08,(주)아이엠티,최재성,이재원,"경기도 수원시 영통구 신원로306, 1동 8층(원천동, 이노플렉스)",35000000.0,97.2,탄약 및 용기 레이저 제청 시스템 응용연구 용역,군
20-조난위치지시 무선송신기(잠수함 부이용) 연구개발,국군재정관리단,221067000.0,98.668,2020-07-07,주식회사 에스알씨,임종근,옥창길,부산광역시 남구 용호로252번길11-0 (용호동),221067000.0,98.668,20-조난위치지시 무선송신기(잠수함 부이용) 연구개발,국군재정관리단
국방표준서 제정(4차) 연구,방위사업청(운영지원과),539999000.0,89.999,2020-06-01,(재)한국기계전기전자시험연구원,안성일,최광호,경기도 군포시 흥안대로27번길22-0 (금정동),539999000.0,89.999,국방표준서 제정(4차) 연구,중앙행정기관
예비전력 예산  국방예산의 1%달성 방안 연구,육군본부,,,,,,,,,,예비전력 예산  국방예산의 1%달성 방안 연구,군
예비전력 예산  국방예산의 1%달성 방안 연구,육군본부,,,,,,,,,,예비전력 예산  국방예산의 1%달성 방안 연구,군
상비군 수준의 동원위주부대 전력보강 방안 연구,육군본부,,,,,,,,,,상비군 수준의 동원위주부대 전력보강 방안 연구,군
상비군 수준의 동원위주부대 전력보강 방안 연구,육군본부,19200000.0,64.919,2020-05-12,재단법인 한국군사문제연구원,김형철,이수행,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",19200000.0,64.919,상비군 수준의 동원위주부대 전력보강 방안 연구,군
(207110-C) '20년 연구활동 재료(시약  초자) 구매,국군재정관리단,139675810.0,88.015,2020-05-19,예원,신명화,신명화,"경기도 고양시 일산서구 산현로17번길38, 1102동 503호",139675810.0,88.015,(207110-C) '20년 연구활동 재료(시약  초자) 구매,국군재정관리단
ICT기반 입체영상 활용방안 연구 용역,제9965부대,49000000.0,101.47,2020-04-13,주식회사 한컴인스페이스,최명진,김민재,대전광역시 유성구 유성대로1312번길20-62 (장동) 3층,49000000.0,101.47,ICT기반 입체영상 활용방안 연구 용역,제9965부대
BLT급 과학화상륙(지상)전 모의훈련체계 구축 연구,제9691부대,,,,,,,,,,BLT급 과학화상륙(지상)전 모의훈련체계 구축 연구,제9691부대
KT-100 PBL 적용방안 연구용역,공군군수사령부,38250000.0,85.977,2020-06-09,사단법인 안보경영연구원,전건욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",38250000.0,85.977,KT-100 PBL 적용방안 연구용역,군
4차 산업혁명  군 적용을 위한 R&D 발전방안 연구,육군본부,21325000.0,84.997,2020-05-04,한성대학교 산학협력단,노광현,박소연,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),21325000.0,84.997,4차 산업혁명  군 적용을 위한 R&D 발전방안 연구,군
20년 국방정책연구과제,합동참모본부,27640000.0,90.762,2020-05-01,사단법인 안보경영연구원,전건욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",27640000.0,90.762,20년 국방정책연구과제,합동참모본부
공군 전략급 자산 대테러 작전개념 연구용역,공군본부,18000000.0,85.18,2020-05-06,대전대학교 산학협력단,이영환,박서연,대전광역시 동구 대학로62-0 (용운동),18000000.0,85.18,공군 전략급 자산 대테러 작전개념 연구용역,군
20-청상어 장전용 유압식 어셈블리 연구개발용역,국군재정관리단,,,,,,,,,,20-청상어 장전용 유압식 어셈블리 연구개발용역,국군재정관리단
군사시설 유형별 시설기준 제 개정 연구,국군재정관리단,118450000.0,79.668,2020-06-17,(주)디앤오종합건축사사무소,정봉원,정봉원,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",118450000.0,79.668,군사시설 유형별 시설기준 제 개정 연구,국군재정관리단
육군내 기술연구소 신설방안 연구 용역,육군본부,23900000.0,95.6,2020-05-14,(사)한국전략문제연구소,박정기,구종우,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",23900000.0,95.6,육군내 기술연구소 신설방안 연구 용역,군
지뢰제거에 관한 법안 연구 용역,국방부(운영지원과),62000000.0,91.176,2020-04-07,대진대학교 산학협력단,김명운,이유진,"경기도 포천시 호국로 1007, 대진대학교 산학협력단(선단동)",62000000.0,91.176,지뢰제거에 관한 법안 연구 용역,중앙행정기관
신기술을 적용한 무기효과자료 산출 방법론 연구,합동참모본부,,,,,,,,,,신기술을 적용한 무기효과자료 산출 방법론 연구,합동참모본부
신기술을 적용한 무기효과자료 산출 방법론 연구,합동참모본부,,,,,,,,,,신기술을 적용한 무기효과자료 산출 방법론 연구,합동참모본부
무기체계 RAM 시험평가의 효율적 수행방안 연구,합동참모본부,,,,,,,,,,무기체계 RAM 시험평가의 효율적 수행방안 연구,합동참모본부
무기체계 RAM 시험평가의 효율적 수행방안 연구,합동참모본부,,,,,,,,,,무기체계 RAM 시험평가의 효율적 수행방안 연구,합동참모본부
20-쇄빙능력 보유 함정 건조/설계 기반기술 연구,해군본부,,,,,,,,,,20-쇄빙능력 보유 함정 건조/설계 기반기술 연구,군
20-쇄빙능력 보유 함정 건조/설계 기반기술 연구,해군본부,37500000.0,95.071,2020-06-04,인하공업전문대학 산학협력단,박기식,박정자,인천광역시 미추홀구 인하로100-0 (용현동) 인하공업전문대학,37500000.0,95.071,20-쇄빙능력 보유 함정 건조/설계 기반기술 연구,군
비행기지 계기착륙장치 노후교체 적정시기 연구용역,공군본부,34582000.0,91.247,2020-06-25,한국교통대학교산학협력단,김성룡,이정민,충청북도 충주시 대학로50-0 (대소원면),34582000.0,91.247,비행기지 계기착륙장치 노후교체 적정시기 연구용역,군
웨어러블 로봇 운용개념 연구용역,육군종합군수학교,,,,,,,,,,웨어러블 로봇 운용개념 연구용역,군
웨어러블 로봇 운용개념 연구용역,육군종합군수학교,,,,,,,,,,웨어러블 로봇 운용개념 연구용역,군
국산품 우선정책(BKD) 수립을 위한 정책연구,방위사업청(운영지원과),70000000.0,97.222,2020-05-19,과학기술정책연구원,문미옥,오윤정,세종특별자치시  반곡동시청대로 370,70000000.0,97.222,국산품 우선정책(BKD) 수립을 위한 정책연구,중앙행정기관
(20F118-A)동원훈련장 과학화 발전연구 용역,국군재정관리단,59900000.0,71.537,2020-07-13,사단법인 대한민국 육군발전협회,권오성,추현아,"서울특별시 용산구 이태원로 29, 전쟁기념관 4층(용산동1가)",59900000.0,71.537,(20F118-A)동원훈련장 과학화 발전연구 용역,국군재정관리단
