입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
19-2-00사 터널형 탄약고 신축 타당성 검토 연구 용역,육군본부,,,2019-05-17,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",67077947.0,84.438,기동전투장비의 무인화 운용 적용방안 연구용역,군
23-10차 조달 연구장비(순수물제조기) 구매,국군수도병원,156337576.0,98.56,,(주)에프오알엠도시건축공간연구소,,김소라,,156276026.0,98.556,00군단 0포병단 이전사업 선행연구 용역,합동참모본부
사이버전자전 작전수행개념 및 핵심요구능력 연구,국군재정관리단,,93.884,2022-03-13,,,,,53707009.0,93.877,21년 전투발전 연구과제 세미나 수행 용역,중앙행정기관
잠수함 지휘통신체계 경미한 성능개량 사업분석,육군본부,160757871.0,,2020-06-23,해군사관학교 산학협력단,김용주,,경상남도 진주시 정촌면 연꽃로141,160588898.0,84.908,차륜형장갑차 성능개량 사업 비용분석,국군재정관리단
진중문고 운영 및 활용 증진방안 연구 용역,국군재정관리단,,93.143,2022-03-23,(주)지인시스템,김지영,남해린,"서울특별시 영등포구 영등포로150,A동 L152호,1304호~1313호",154547764.0,,22-이맹기 제독 평전 연구 용역,군
하이드로릭 입자분석기 구매,국군재정관리단,120424151.0,,2021-11-02,주식회사 에이치투엘테크놀로지,김한희,조대근,"서울특별시 성동구 성수이로147, 905호 (성수동2가, 아이에스비즈타워)",,,21년 공군 항공무장효과분석모델 통합유지보수 용역,국군재정관리단
17년 EMP 방호 성능유지 향상방안 연구용역,국방부(운영지원과),83979709.0,89.76,2017-05-01,,유훈,,,83940094.0,89.756,『국방표준서 제정』연구,중앙행정기관
대전병원 생화학자동분석기 소모품 60종 구매,제2879부대,331812218.0,,,다슬,김원헌,주인웅,"서울특별시 영등포구 양평로149-0, 1106호 (양평동5가)",331898292.0,74.074,정밀 측정장비(레벨분석기)구매,제9691부대
비행대대 조종사 적정 편제 및 대체 인력 운영 연구,육군교육사령부,,,,(재)한국해양전략연구소,이정원,정주교,서울특별시 용산구 한강대로46길25-0 (한강로2가) 401호,,,19-함정 ORD 작성을 위한 설계/건조 요구조건 연구,군
국방 의료정보 빅데이터 분석체계 구축사업 연구용역,국방대학교,141973162.0,98.3,,사단법인 한국국가전략연구원,허건영,,서울특별시 영등포구 여의대방로43나길20-0 (신길동),141980470.0,98.301,함정 총수명주기 고려 탑재장비 획득방안 연구 용역,제9691부대
22년 분석실험실 상용 SW 구매,국군재정관리단,,81.129,2022-03-20,,,,,248174270.0,,추진장약 안정제 분석시험용 재료 구매,중앙행정기관
[연구소] 감정장비(컴퓨터 거짓말 탐지 세트) 구매,국방부(운영지원과),24118549.0,88.04,2016-10-18,자주국방네트워크,김용섭,이다인,경기도 과천시 교육원로98(중앙동),24136437.0,88.044,공군 군수지원 분야 발전방향 연구 용역,중앙행정기관
소형드론용 지능형 영상분석기술 연구/시연 용역,공군제15특수임무비행단,,89.341,,주식회사 안보기술연구원,김운용,,광주광역시 서구 화정로280번길3(농성동),35658690.0,89.335,군복무 가치 평가 관련 설문조사 연구용역,군
정기기초연구과제용역(5.인공지능강화학습...),공군군수사령부,128643060.0,74.543,2024-05-21,,,,,,,22-해군 전장기능 지능화 추진방안 연구,기관
스펙트럼 분석기,해군본부,373842705.0,,,기관상사,이재원,박영욱,"전북특별자치도 군산시 임피면 호원대3길 64,",373874731.0,76.424,상륙공격헬기 사업분석,합동참모본부
대류권산란파 장거리통신장비의 군사적활용 검증연구,제2879부대,,,2019-06-08,,,황순용,,,80.93,미래 작전지속지원 수행개념 및 핵심요구능력 연구,국군재정관리단
의무장비-혈액가스분석기 중형 구매,국군화생방방호사령부,126124405.0,79.356,2022-08-09,,,,,,79.345,(237283-E) 혈액가스분석기 소형 구매,중앙행정기관
신분별 직무분석을 통한 적정 계급구조 연구,국방대학교,,88.01,2020-08-01,재단법인 한국군사문제연구원,김형철,,"서울특별시 강남구 언주로527, 10층 (역삼동)",199313037.0,87.999,군사사 연구총서1차/2차세계대전관련연구용역(과제2),기관
통일후육군구조(안)에대한 합참과 육군(안)에대한분석,제9227부대,11853645.0,90.977,2020-11-10,사단법인 한국갈등학회,박종호,임지헌,서울특별시 영등포구 여의대방로61길2-0 (신길동)천록빌딩105호,,90.979,24년 군 주거시설 개선사업 선행연구(2차)(24-GD-69),4284부대
부대지휘 설문 제도 개선 연구,국방부(운영지원과),,,,,김진욱,류재산,경상남도 진주시 동진로420 (충무공동),59449115.0,75.765,23년 기술연구용역 계약 의뢰(3),중앙행정기관
최신함정 적정부하율 산정기법 연구 용역,국군재정관리단,,89.666,2019-01-26,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",97798714.0,89.666,훈련 및 부대운영 빅데이터 활용방안 연구용역,중앙행정기관
’22년 전투발전 연구과제 용역(1),제2879부대,,,,,,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,,군인연금수급자 사망률 개선 연구,군
공군 방공포부대 이전 요구 연구용역,방위사업청(운영지원과),,84.136,,,,백도현,,83661842.0,84.135,상호운용성성공요인분석을 통한 평가업무발전방안연구,기관
무기거래조약에 따른 수출입통제 개선방안 연구,국군재정관리단,7842674.0,,2019-01-21,한국항공대학교 산학협력단,주양효,최명식,서울특별시 관악구 관악로1 (신림동),7838058.0,82.103,ISR 자산의 효율적 통합 운용방안 연구,군
한국해군 협동교전절차(CEC) 수행방안 연구용역,제9691부대,3461038.0,82.695,,세종대학교산학협력단,권시형,김흥광,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",3467391.0,82.702,국방 시뮬레이터 운용실태 및 발전방안에 관한 연구,중앙행정기관
표적메모리 회로카드 대체품 개발 연구용역,국방부(운영지원과),369134654.0,,2023-01-14,주식회사 서남아이에스,장병철,김우중,,369043994.0,104.541,미래 한국군 통합사이버전 수행방안 연구,중앙행정기관
해병대 무인화전투체계 도입방안 연구용역,육군본부,,76.337,,,,오중택,,11249847.0,76.338,ISR 자산의 효율적 통합 운용방안 연구,군
PLS차량 운용효과 Arena 모델링 연구 용역,국군재정관리단,,,,동국대학교 WISE캠퍼스 산학협력단,김동준,백도현,충청북도 청주시 상당구 월평로250번길6-0 (용암동),7155197.0,108.977,해병대 간부 및 병 획득율 제고를 위한 개선방안 연구,중앙행정기관
4차 산업혁명 주요기술 활용 안전관리 발전방안 연구,제7군단,,83.499,2019-05-13,아주대학교 산학협력단,이영환,황병윤,"경기도 수원시 영통구 광교로105, 607호(이의동, 경기 알앤디비센터)",14673804.0,83.504,유·무인 복합체계 발전방안 연구,군
의무장비 혈액가스분석기 등 3종 구매,방위사업청(운영지원과),140293325.0,,2020-04-17,주식회사 엘씨케이테크놀로지스,이현정,이진우,"서울특별시 용산구 이촌로65가길51-0 (이촌동, 한가람아파트) 214-2103",140191752.0,89.673,생화학자동분석기(동물용) 등 3항목 구매(의무),제9691부대
K2전차 3차 양산 사업분석,국방부(운영지원과),18681977.0,100.425,2021-01-09,한국여성정책연구원,박헌제,정재훈,"서울특별시 마포구 마포대로 12, 한신오피스텔(마포동)",18693791.0,100.43,17년 비용분석모델(PRICE) 유지보수 용역,중앙행정기관
19-미래 군사용 해상기지 발전방안 연구,국방부(운영지원과),144823547.0,,2023-08-08,(주)에프오알엠도시건축공간연구소,,최인숙,,144715496.0,,전술항법장비(TACAN) 시설사업기본계획 연구용역,중앙행정기관
현역-초기대응  예비군-전쟁승리 개념연구 용역,제2879부대,17840893.0,83.451,2023-06-06,국방대학교산학협력단,,,,17845273.0,,연구소 화생방연구활동 재료비 초자 구매,합동참모본부
시뮬레이터 소프트웨어 보안성 시험 방안 연구,국군재정관리단,283686836.0,,2019-02-05,(사)21세기군사연구소,김은기,,"경상북도 구미시 1공단로212 (공단동) 제2층 226호(공단동, 한라시그마밸리)",283624659.0,,지하침투 감시장비 선행연구 용역,군
(246072-F) 분석기 스펙트럼용 구매,제20전투비행단,413989801.0,95.838,2023-06-23,주식회사 길상산업,최광용,최은수,서울특별시 서대문구 충정로53-0 (충정로2가) 골든타워빌딩 1701호,,,23-D-디지털컨텐츠 위변조 분석시스템 구매,국군재정관리단
알코올 대사체 분석방법 연구,육군본부,,,,사단법인 미래안보산업전략연구원,신인균,변정옥,"서울특별시 중구 퇴계로213, 309-24호(충무로4가, 일흥빌딩)",,,22-3차 연구장비 구매 계약(수정) - 미생물측정기,군
입체영상 처리 및 분석 SW 유지보수,제7군단,28018573.0,95.988,,아이티 월드,김성도,박지은,경상북도 상주시 상산로215-31 2층 (낙양동),28024422.0,,미 해군 6.25전쟁 분석자료 번역 용역,국군수도병원
무기체계 공급망 관리(SCM) 최적화 프로세스 연구,4284부대,463529.0,,2018-07-04,서현회계법인,배종환,이숙,"경기도 수원시 권선구 금곡로23,1동 (금곡동)",,,정밀 측정장비(레벨분석기)구매,국군재정관리단
『국방표준서 제정』연구,국방부(운영지원과),263692596.0,96.245,2018-04-27,(사)한국전략문제연구소,전건욱,,,,,안정적인 해병항공 운용방안 연구 용역,중앙행정기관
인력획득 모집홍보 대상의 성향 분석 연구 용역,육군본부,105535425.0,,2020-12-31,(주)두두아이티,이용준,,경기도 수원시 장안구 하률로12번길80-0 (천천동),,79.538,소형무장헬기 경제적 획득 방안 연구,국군재정관리단
유류 소분배 계통 자동화관리 연구,국방대학교,20905460.0,84.329,,씨지에스아이티(주),안주섭,박미영,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",20919116.0,84.325,CN-235 항공기 특성(RCS/IR Signature) 연구,국군재정관리단
16-상층대기 분석장비 외주정비,육군본부,,83.944,2023-07-17,세종대학교산학협력단,한민구,박계향,서울특별시 관악구 관악로1 (신림동),151990835.0,83.942,스마트 탄약정비공장 구축방안 연구용역,중앙행정기관
회로카드 고장예측용 해석도구 활용방안 연구용역,국방부(운영지원과),,81.487,,,,,,,81.481,미래 해양강군 해군비전 2045개정 방향 연구,중앙행정기관
민사분야 연구용역(2-2),공군본부,6871203.0,,2016-05-20,주식회사 에스에이컨설팅,설영만,이나라,서울특별시 동작구 여의대방로36길92(대방동),6880999.0,93.676,재사용 가능한 우주발사체 효용성 연구 용역,4284부대
23년 전투발전 연구용역(3),육군본부,,99.937,2019-12-29,(사)21세기군사연구소,,이상규,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",,99.945,국방R&D 과제 평가체계 개선방안 연구,기관
오폐수처리시설 기술제안서 평가기준 정립 연구용역,방위사업청(운영지원과),97697762.0,,2020-02-07,(사)국방시설연구협회,류재산,김소미,서울특별시 동작구 여의대방로36길92(대방동),,87.807,군 VoiP 교환시스템 통합운용방안 연구 용역,중앙행정기관
2019년 범국민 안보의식조사 연구 용역,국군재정관리단,,,,주식회사 지음지식서비스,김은기,,"경상남도 창원시 진해구 중원로1-0 (남빈동, 해군사관학교내)",46868805.0,,전시 물자동원 실효성 제고방안 연구,군
상호운용성 평가 업무의 정량화 모델에 관한 연구,국군재정관리단,28906593.0,88.167,2018-12-11,,,이상규,,,88.167,독점조달 및 계약비리 등 조달제도 개선방안 연구,군
훈련 및 부대운영 빅데이터 활용방안 연구용역,방위사업청(운영지원과),35719395.0,94.266,2019-11-10,,,,,,94.276,항공전력 도입을 고려한 효율적 운용방안 연구용역,중앙행정기관
23-8차 조달 연구장비(초음파수술기 등 4종) 구매,방위사업청(운영지원과),266267475.0,103.058,2020-04-14,주식회사 오로라,박상길,홍명성,경기도 남양주시 별내면 용암비루개길140-0,266258833.0,103.064,건설현장 안전 관리시스템 구축 연구용역,군
차세대 첨단함정 건조가능성 검토 연구용역(III),공군교육사령부,401964156.0,105.931,2017-05-21,(주)에프오알엠도시건축공간연구소,김진욱,석재민,,401906919.0,105.929,국방 인공지능 발전계획 수립연구,군
합동화력시뮬레이터 양산사업 비용분석,해군본부,292265581.0,,2018-12-21,(주)프라이전트,박기식,박수정,서울특별시 영등포구 여의대방로61길2-0 (신길동)천록빌딩105호,292133833.0,90.924,18년 00부대 사이버 침해사고 조사/분석체계 도입사업,군
