입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
근무주정 내항성 향상 함형 개발 연구,육군본부,78486650.0,,2019-05-10,재단법인 한국군사문제연구원,강도형,이수형,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",0.0,97.021,K1계열전차 포탑회로망상자 시험장비 개발 연구용역,합동상호운용성기술센터
2.75 유도로켓(차량탑재형) 시설사업 선행연구,해군본부,,89.667,,한국자동차연구원,김재영,김정은,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",382340.0,88.486,민간우주기술을 접목한 육군우주력 발전방안 연구,제2307부대
합동성을 고려한 대전차전력의 적정 소요 연구,공군제16전투비행단,,,,사단법인 씨알리더십연구원,류재산,이재동,서울특별시 마포구 도화동51-1 성우빌딩 703호,7123857.0,89.222,24년 간부 파트너십 교육프로그램 개발 연구 용역,군
우주 무기체계의 최적 보험 가입 방안 연구,방위사업청(운영지원과),,89.876,2024-03-15,노원 상사,석수진,최승룡,부산광역시 사상구 학장로135번길62 (학장동),0.0,77.391,예비군법 개정방안 연구,제7821부대
18년 작전지속지원분석모델 유지보수 용역,공군제38전투비행전대,52268894.0,,2018-12-15,주식회사 우성텔레콤,조종열,최선미,"전라북도 군산시 산단남북로169, 군산친환경자동차부품알앤디센터 3층벤처기업 16호(312호)(오식도동)",109480517.0,89.483,방위사업 교육포털시스템 ISP 수립 연구,제5738부대
CSRP 화생방 연구 자료 시약 구매,국군화생방방호사령부,165857744.0,89.564,2017-02-21,에이치디현대중공업 주식회사,고찬갑,이솔이,충청북도 청주시 서원구 남이면 양촌2길10-1,6369533.0,78.795,방산 부품산업 발전을 위한 지원체계 구축방안 연구,국군복지단
대형수송함 1번함 성능개량 사업분석,제3697부대,155213750.0,,2022-08-30,(재)한국산업개발연구원,금재호,이경은,"서울특별시 서초구 동산로23, 3층(양재동,베델회관)",0.0,,분석기  스펙트럼,국군수도병원
해상작전 유/무인기 최적화 운용방안 연구,드론작전사령부,73729466.0,90.078,2020-06-11,주식회사 윈스,김기돈,정진욱,"서울특별시 금천구 가산디지털1로146, 705호(가산동, 대륭테크노타운22차)",0.0,,23-4차 산업혁명 접목 미래함정 발전방향 연구,국군재정관리단
[24-육-17] B군단 부대변천사 연구용역,국방대학교,84678417.0,,2016-10-18,테크노빌리지 주식회사,송상의,정연환,"서울특별시 강남구 테헤란로306, 13층(역삼동, 카이트타워)",129473552.0,,법무 계좌통신 분석시스템 구매,제5019부대
육군 병영생활관 신축기준 연구용역,국군지휘통신사령부,74867068.0,83.372,2022-07-19,인하대학교 산학협력단,김형철,서경희,"서울특별시 서초구 서초중앙로20길 24, 서종빌딩 4층(서초동)",,,19-추진기 CIS 분석/평가방안 정립 연구,연평부대
4차 산업혁명  군 적용을 위한 R&D 발전방안 연구,제3훈련비행단,,,,(사) 한국관세무역개발원,방성완,안가영,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,,국방 사이버보안 종합발전 전략 연구,중앙행정기관
해병대사령부 통.폐합과 재창설에 관한 연구용역,제1363부대,62116093.0,89.718,,주식회사 성호넷,권경득,김영진,대전광역시 유성구 유성대로1184번길 29(신성동),442314.0,,합동작전분석모델-II 체계개발,군
군사용 인공지능 윤리적 평가 및 검증요소 연구 용역,합동참모본부,179852071.0,,2020-01-14,한국버츄프로젝트,이남택,황병수,"서울특별시 구로구 디지털로272-0 (구로동, 한신아이티타워) 605~607호",,,국방표준서 제정(4차) 연구,제6619부대
신재생에너지 적용관련 군 에너지 정책방향 연구용역,한미연합군사령부,53836976.0,100.992,2022-10-30,피엘앤트,박종선,이윤아,"서울특별시 중구 남대문로63 (남대문로2가,한진빌딩)",,,미래 한국군 통합사이버전 수행방안 연구,제5378부대
국내 연구개발 항공무장 확보 방안 연구,공군작사근무지원단,66343029.0,,2017-04-22,주식회사 시스텍,김영국,장정연,서울특별시 중구 을지로 294(),,89.18,잠수함용 부유식기만기 경미한 성능개량 선행연구,기관
병영환경 및 상담대상자 특성과 연계한 상담기법 연구,국방부조사본부,70667668.0,89.744,,지와이테크놀리지,현수,임창욱,서울특별시 영등포구 의사당대로38 (여의도동) 101동 412호,0.0,89.699,대형수송함-ll(LPX-ll) 개념설계 기술지원 연구 용역,기관
가스 크로마토그래피 질량분석기 구매(20196084-D),공군제17전투비행단,,90.059,2019-10-07,군정비지원센터,석수진,안혜경,서울특별시 용산구 한강대로46길25-0 (한강로2가) 401호,98538086.0,88.862,군용총포·도검·화약류 안전관리 발전방안 연구,군
한반도 작전환경에 적합한 사단 구조 및 편성 연구,국군화생방방호사령부,,90.001,,아주대학교 산학협력단,민경찬,정영석,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",,98.575,부대재배치 선행연구 용역(2019F065-B),국군대전병원
00 군공항 설계기본요구조건 작성 연구용역,공군사관학교,72776447.0,,2020-06-26,엘컴퍼니,가회광,박은정,서울특별시 강남구 학동로42길69-0 (논현동) 2층,0.0,88.784,(23F225-I)지형분석 S/W(Arc GIS) 교체사업 금융리스,제6619부대
인공기상조절 연구용역,공군군수사령부,,89.843,2018-10-02,한성대학교 산학협력단,성순이,유보라,"경기도 고양시 일산동구 일산로441번길34-13, 1층 (1층 상가 좌측)(정발산동)",,85.049,국방정보화정책 핵심성과지표 가이드라인 연구,제7군단
23-D-액체질량분석기 구매(2310036-F),국방대학교,166672110.0,,2019-12-22,주식회사 쏠바이오텍,채규수,강성수,서울특별시 송파구 올림픽로505-0 (풍납동),,89.365,21년 의무장비(혈액가스 분석기 중형) 구매,기관
LVC 연동체계 개발을 위한 아키텍처 설계방안 연구,육군본부,,,,주식회사 에이치.티.씨,경상현,박정수,"서울특별시 서초구 강남대로369, 9,10,13,14층(서초동, 디에타워)",86228307.0,,민군 상생을 위한 대체시설 검토 및 관리방안 연구,제7016부대
유도무기 적정 수리부속 보유량 산출 연구 용역,합동상호운용성기술센터,43271221.0,89.467,2020-07-04,(사)21세기군사연구소,유진경,최민정,"서울특별시 영등포구 영등포로150,A동 L152호,1304호~1313호",,98.811,(207146-F)디지털포렌식 분석장비 도입,제6619부대
소형무인기의 획득 및 운용을 위한 총수명주기 분석,해군본부,64701486.0,89.618,2019-10-10,수테크시스템즈 주식회사,이승철,박재경,서울특별시 서대문구 포방터2길24 (홍은동),,82.641,21-공-가스크로마토그래피 질량분석식 구매,국군재정관리단
함정 개조·개장 사업의 관급보험 도입방안 연구,국방대학교,84963811.0,90.401,2024-08-06,주식회사 애니캐스팅,유재수,전진우,"대전광역시 유성구 죽동로297번길68 (죽동) CNU프라자  701,702호",0.0,89.359,21 분석기 주파수편이용 1종 구매,국군수도병원
한국적 지뢰대응활동표준 작성에 대한 연구,특수전사령부,157022929.0,90.047,2022-04-14,유한회사 동방이노베이션,박승호,오중택,"서울특별시 용산구 이태원로29, 421호(용산동1가, 전쟁기념관)",0.0,89.332,민관군 유·무인기에 대한 공역통제방안 연구 용역,국군재정관리단
탄약고 안전거리 재산정을 위한 선행연구 용역,공군83정보통신정비창,168551462.0,,2020-07-05,조선대학교 산학협력단,김건호,임경선,"부산광역시 남구 용소로45(대연동, 부경대학교내)",3878069.0,88.364,분석기  스펙트럼용 구매(특무),제9691부대
스펙트럼분석기 등 5종 구매,특수전사령부,64406282.0,89.666,,주식회사 길상산업,이관섭,이성심,"대전광역시 서구 대덕대로319, 2층 212호(월평동, 우림빌딩)",0.0,89.314,AI기반 군집 UAV 해상작전 적용 가능성 연구용역,군
낙하산전문포장사 자격신설 연구,한미연합군사령부,,99.303,2018-12-30,주식회사 에스알씨,이재원,조해주,"서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트15층(구로동)",399727.0,89.096,군인연금 수급요건 및 분할연금 도입 연구,군
한국형 임무형 지휘와 리더십 관계 정립 연구용역,제7군단,62204410.0,90.071,,(주)지디엘시스템,이양숙,신호철,"대전광역시 서구 대덕대로319, 2층 212호(월평동, 우림빌딩)",63260565.0,,군사시설 주변지역 지원방안 연구,제1363부대
22-G/K 창정비 사업 성과분석 연구,국군지휘통신사령부,574328120.0,89.052,,군수.획득연구소,유훈,오진성,경기도 고양시 일산서구 고양대로 283(대화동),27723654.0,88.334,(236351-C) 무기체계 운영환경 동적분석 장비 도입,국군제1068부대
23-함정 실내공기질 기준 설정 연구,공군제18전투비행단,69454620.0,,,주앤주,도정화,박계향,대전광역시 유성구 노은로170-0 (지족동) 스타시티빌딩 6층,,89.489,군수지원함(AOE-Ⅱ) 2차사업(양산) 비용분석,제6619부대
해안경계 임무전환정책 발전 연구,국방부군사편찬연구소,175977257.0,,,에이치앤주식회사,반상우,현동재,"경기도 파주시 문산로26번길14-0 (문산읍, 문산호수아파트)",,85.841,주요체계 사이버위협분석 및 대응방안 연구용역,제1363부대
미래 합동특수작전사령부 창설 필요성 연구용역,국군수송사령부,61766867.0,,,육군3사관학교 산학협력단,김태훈,노현정,"서울특별시 은평구 진흥로 225,(불광동)",77650827.0,,야전운용시험 성과분석 및 발전방안 연구,제1363부대
단안형 야간투시경 조리개 개발 연구용역,국군의무사령부,63076416.0,89.961,,(주)비오더블테크놀로지,이승후,문영옥,"서울특별시 강남구 광평로281, 10층(수서동, 수서오피스빌딩)",,,화생방 연구 재료 가스 구매,제9691부대
2023 임상의학연구센터 통계프로그램 구매,국방대학교,,91.364,2020-06-29,(사)21세기군사연구소,박장권,김선주,"서울특별시 구로구 디지털로33길11-0 (구로동, 에이스 테크노타워8) 1406호",,,(22G088-A) VR 지뢰훈련시뮬레이터 선행연구용역,제2879부대
24-항공관제 분석체계 유지보수 용역,국군수도병원,71522411.0,,2018-10-19,주식회사 성보,이진욱,박미영,서울특별시 강서구 양천로401-0 (가양동) B-407,,89.807,공군 전략급 자산 대테러 작전개념 연구용역,제2879부대
정책현안 연구용역(2. 두개의 전쟁과 미래전쟁),제2군단,168961405.0,89.792,2022-07-25,주식회사 서경방송,김희숙,이경신,"서울특별시 강남구 테헤란로64길13, 504호 (대치동, 선릉역 풍림아이원레몬)",,89.088,22-수중광통신의 군사적 활용방안 및 운용효과 분석,제5738부대
국방보안관리사 자격신설 연구,제9691부대,,,2024-03-11,주식회사 에스앤피,이영환,,"경기도 고양시 일산동구 중앙로1305-30, 728호 (장항동, 일산마이다스오피스텔)",114432745.0,89.407,특수작전용대형기동헬기 시설사업기본계획 연구용역,군
ATCIS 2차 성능개량 0000체계 운용요구서 연구,제20전투비행단,170985809.0,101.179,,주식회사 베테랑콤,박종재,정영숙,서울특별시 구로구 신도림로11길9-64 (신도림동),96945801.0,89.915,22-공-소음측정 및 분석시스템 구매(229124-F),기관
보라매(KF-21) 양산 비용분석,육군항공학교,,99.678,,협동조합 미래국방산업네트워크,김진원,김상진,경기도 고양시 일산서구 고양대로 283(대화동),,87.298,19-해양무인체계 탑재/운용 함정 설계개념 연구,국군복지단
디지털증거분석 수사체계 교체(218014-A),국방부(운영지원과),186149040.0,89.532,2023-04-03,디엠글로벌,유상호,박익수,"서울특별시 성동구 왕십리로363, 501호 (하왕십리동, 성동빌딩)",,97.787,23-N-유황분석기 구매,제9691부대
대형 국외구매사업의 합리적 기종결정방안 연구,제3170부대,1621873658.0,89.86,2019-01-13,티쓰리큐 주식회사,최인숙,김서영,전라북도 정읍시 북면공단2길87,0.0,,미래혁신을위한육군조직문화진단및실천지표연구,국군재정관리단
반환 미군기지 매각 활성화를 위한 처분 방안 연구,제6619부대,68059214.0,,,공군사관학교 산학협력단,이도형,곽새롬,서울특별시 강서구 양천로401-0 (가양동) B-407,243972941.0,89.951,휴대용 산소분석기 1종 구매,국군재정관리단
(22G079-I)국방IoT제품보안가이드라인수립연구용역,국방대학교,163299850.0,94.965,,배재대학교 산학협력단,문유경,이재숙,"경기도 고양시 일산동구 중앙로1305-30, 728호 (장항동, 일산마이다스오피스텔)",190415410.0,,(217074-C) 의무장비(자동분석기 생화학 대형) 구매,중앙행정기관
