입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
EBB0013,1,연료펌프류,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,2199679153,2201305000,0,2024-03-26,14:00:00,개찰완료,1866740000,84.864,2024-03-26,덕인산업,장남인,임병성,621-16-74431,경상남도 양산시 유산공단3길33-0 (교동)
HCF0048,1,[시동용 발전기 부품]제어장치 판넬 등 7종 제조,물품,총액계약,일반경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,82.995,1245573123,1237745098,1147727273,2024-03-26,10:30:00,개찰완료,1133156000,90.974,2024-03-26,창진ENG(주),김경익,김경익,621-81-68596,경상남도 양산시 상북면 석계산단3길59-0
HCM0024,1,24-02-050 공구세트  X-선 기재용 1품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,공군교육사령부,ZD00172,공군교육사령부,ZD00172,87.995,181143117,181372549,168181818,2024-03-26,10:30:00,개찰완료,159498000,88.05,2024-03-26,(주)아이디오스,박찬일,박찬일,614-87-02114,경기도 성남시 중원구 사기막골로62번길33-0 (상대원동) F207
LCF0024,1,비닐봉투  지퍼형(소) 등 12항목 구매(물자),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,31156134,31307790,28461627,2024-03-26,11:00:00,개찰완료,27416560,87.997,2024-03-26,엠케이라벨,손철용,손철용,221-40-00812,"경기도 파주시 가람로116번길107, 지하층 비101호(와동동, 운정한강듀클래스)"
LCF0025,1,무릎보호대 등 3항목 구매(물자),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,49861861,49931700,45392455,2024-03-26,11:00:00,개찰완료,43876000,87.995,2024-03-26,정일컴퍼니,서현일,서현일,565-41-00572,"인천광역시 남동구 용천로105번길8, 101동 1102호(구월동, 한화포레나 인천구월)"
LCG0019,1,[24-육-42] 군종영상 교재 제작,용역,총액계약,2단계경쟁(동시),최저가격제,N,육군본부,1290298,육군본부,1290298,0,27378631,27409000,24917273,2024-03-26,11:00:00,개찰완료,16500000,60.265,2024-03-26,주식회사 단군픽쳐스,조상환,조상환,106-86-54716,"서울특별시 강서구 금낭화로51, 3층(방화동)"
LCH0022,1,네트워크통제실 전시체계 교체(특-24-물-8),물품,총액계약,제한경쟁,적격심사제,Y,특수전사령부,ZD00055,특수전사령부,ZD00055,87.995,76823629,77889000,70808182,2024-03-26,10:30:00,개찰완료,67646055,88.053,2024-03-26,(주)천하정보기술,심복희,심복희,113-86-94190,"광주광역시 북구 하남대로577, 2층 201호(동림동)"
LCM0019,1,24년 1분기 부대계약 영내자증식 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군교육사령부,1290302,육군교육사령부,1290302,87.995,111181221,111327800,101207091,2024-03-26,10:30:00,개찰완료,97847595,88.007,2024-03-27,주식회사 삼마기업,이가은,김혁진,473-88-02505,"서울특별시 마포구 월드컵로34길6, 1동 14층 1406호(성산동,태림센트윈2차)"
LDC0005,2,재고번호미입력품목,용역,단가계약,제한경쟁,적격심사제,Y,육군과학화전투훈련단,ZD00561,육군과학화전투훈련단,ZD00561,84.245,191,192,157580000,2024-03-26,10:30:00,개찰완료,162,84.499,2024-03-26,아라환경,이석재,이석재,223-90-29106,강원특별자치도 홍천군 홍천읍 영서로1981-0
LDH0279,2,발칸 신속분리식 핀 등 22종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,8098264,8123000,7532745,2024-03-26,13:00:00,개찰완료,7171019,88.55,2024-03-26,다연테크,홍다연,홍다연,279-16-02212,"부산광역시 부산진구 동평로218, 104동 8층 802호(부암동, 일동미라주 아파트)"
LDH0285,2,발칸 차폐장치 등 22종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,8927538,8915000,8267112,2024-03-26,13:00:00,개찰완료,7864899,88.097,2024-03-26,다연테크,홍다연,홍다연,279-16-02212,"부산광역시 부산진구 동평로218, 104동 8층 802호(부암동, 일동미라주 아파트)"
LDH0268,2,K1전차 증폭기 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,36691733,36830000,34151716,2024-03-26,13:00:00,개찰완료,32518200,88.625,2024-03-26,서광전자,오복룡,오복룡,608-40-76028,경상남도 창원시 진해구 이동로69번길 12()
LDH0271,2,K1전차 호스 등 3종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,2855619,2856000,2648345,2024-03-26,13:00:00,개찰완료,2528900,88.558,2024-03-26,원일종합상사,김종화,김종화,605-44-63236,부산광역시 사상구 사상로51-0 (주례동)
LDH0307,2,K21오링 등 26종 구매 ,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,4214124,4255000,3945858,2024-03-26,13:00:00,개찰완료,3739900,88.746,2024-03-26,금성특수산업,김진봉,김진봉,606-35-86453,부산광역시 사상구 광장로34 금성특수산업
LDH0339,1,24년 전반기 정비장비 예비부품 구매(통신장비류),물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,48766786,48800000,45251091,2024-03-26,13:00:00,개찰완료,43011200,88.197,2024-03-26,승현물산,유승현,유승현,679-17-01837,"경상남도 창원시 진해구 냉천로88, 106동 103호(자은동, 대동빌라트)"
LDH0340,1,24년 전반기 정비장비 예비부품 구매(전산소모품),물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,7092942,7137000,6618182,2024-03-26,13:00:00,개찰완료,7028000,99.084,2024-03-26,클린톤전자,김미화,김미화,106-11-86898,서울특별시 용산구 원효로41가길17-0 (원효로3가)
LNS0029,1,24년 과학화훈련대 영상모의사격장비 유지ㆍ보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,제5708부대,ZD00095,제5708부대,ZD00095,87.745,230996784,231776000,210705455,2024-03-26,11:00:00,개찰완료,204744620,88.635,2024-03-26,주식회사 한국방재기술단,정민규,김옥희,408-86-02356,"경기도 과천시 별양상가로7, 502호(별양동)"
SCF0274,1,밸브  솔레노이드용 등 30종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,57613638,57000000,59307091,2024-03-26,10:30:00,개찰완료,50707000,88.012,2024-03-26,강원상사,김동국,김동국,221-02-48191,강원특별자치도 춘천시 남춘로17-0 (퇴계동)
SCF0273,1,(긴급) 밸브  나비형 등 6종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,51349198,51577000,49953636,2024-03-26,10:30:00,개찰완료,45185313,87.996,2024-03-26,정진,최정진,최정진,534-44-00564,"인천광역시 서구 보듬6로32, 4층 410호(오류동)"
SCF0276,1,(긴급)밸브 체크형 등 50종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,152195183,151048000,142466055,2024-03-26,10:30:00,개찰완료,133924440,87.995,2024-03-26,다운테크,전다운,전다운,166-33-01345,"전라남도 순천시 서면 선평동선길36, 303동 1202호(선평빛찬들아파트)"
SCF0275,1,(긴급)잠금장치 전자기식 등 28종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,81965100,81578000,80454636,2024-03-26,10:30:00,개찰완료,76685000,93.558,2024-03-26,일용상사,권윤주,권윤주,215-42-01090,경상남도 창원시 의창구 북면 동곡로35-0 (창원무동휴먼빌아파트(2단지)) 205-804
SCI0032,1,24-00함 실시간 상황공유체계 구축 사업,용역,총액계약,일반경쟁,적격심사제,Y,제9121부대,ZD00141,제9121부대,ZD00141,87.995,34034886,34310000,31818182,2024-03-26,10:30:00,개찰완료,30073744,88.361,2024-03-26,해용정보통신주식회사,백다리아,백다리아,128-86-41996,"경기도 고양시 일산동구 중산로 247306,307호 (중산동, 중산프라자)"
SFG0041,1,24년 2차 액화석유가스 구매(소형벌크),물품,총액계약,제한경쟁,적격심사제,Y,제9181부대,ZD00151,제9181부대,ZD00151,82.995,53550660,53125660,49261982,2024-03-26,10:30:00,개찰완료,49223580,91.919,2024-03-26,(주)서경에너지,김영숙,이성관,126-81-46326,경기도 광주시 회안대로881(송정동)
UMM0249,1,(246029-F) 나프탈렌 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,117627739,117463640,108920839,2024-03-26,11:00:00,개찰완료,103506914,87.995,2024-03-26,단풍리테일,이정민,이정민,483-18-01252,"경기도 화성시 동탄순환대로20길45, 2135동 401호(목동, 동탄 금강펜테리움 센트럴파크 )"
UMM0255,1,(24F065-A) 유류중대 급유시설민간위탁기술검사용역 ,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,310813121,309818640,287286382,2024-03-26,11:00:00,개찰완료,266409000,85.713,2024-03-26,(주)대진방재,임영묵,이두성,312-81-23297,충청남도 천안시 동남구 봉서6길8 (봉명동)
UMM0238,1,24-N-유해환경근무자 특수검진 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,613545823,614250000,569580909,2024-03-26,11:00:00,개찰완료,510250000,83.164,2024-03-26,(사)대한산업보건협회 부산지역본부,백헌기,서정원,621-82-03644,부산광역시 금정구 중앙대로 2139()
UMM0252,1,24-M-브리핑체계 교체사업(리스물건),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,483161499,483290000,506760000,2024-03-26,11:00:00,개찰완료,401034000,83.002,2024-03-26,주식회사 성보,김길원,김태형,128-81-50016,"경기도 고양시 일산동구 고봉로 26-14, 양우로데오랜드 A동 304호(장항동)"
HCF0053,1,(의무장비) 간섭파치료기등 3종,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,47163622,47219608,43785455,2024-03-27,10:30:00,개찰완료,41502258,87.996,2024-03-27,영진글로벌,윤근영,윤근영,140-10-76559,"경기도 광명시 하안로284, 1209동 13층 04호(하안동, 하안12단지고층주공아파트)"
HCF0054,1,(의무장비) 냉장고 의약용품 중형,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,45836848,45609804,42292727,2024-03-27,10:30:00,개찰완료,40341872,88.011,2024-03-27,차이,홍지유,홍지유,202-24-65925,"대구광역시 중구 공평로59, 1충(공평동, 우원빌딩)"
HCF0055,1,(의무장비) 안압계 비접촉식,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,39986602,40156863,37236364,2024-03-27,10:30:00,개찰완료,35186800,87.996,2024-03-27,아아컴퍼니,송지헌,송지헌,235-46-00579,"경기도 광주시 문화로101번길9 (경안동, 경안대우아파트) 104-102"
HCF0056,1,(의무장비) 청력검사실,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,50157183,50196078,46545455,2024-03-27,10:30:00,개찰완료,44140930,88.005,2024-03-27,한경,한경진,한경진,362-09-00105,서울특별시 영등포구 양산로7길3-0 (양평동3가)우림보보카운티오피스텔902호
HCF0049,1,공군 휘장 제조,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,48587608,48425100,46795909,2024-03-27,10:30:00,개찰완료,42803000,88.094,2024-03-27,사단법인 대한민국공무원 공상유공자회,김순재,심지숙,107-82-17448,"서울특별시 영등포구 국회대로750, 11층 1106호 (여의도동, 금산빌딩)"
HCF0060,1,군사경찰 완장 등 4종 제조,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,25911031,25800000,23923636,2024-03-27,10:30:00,개찰완료,22807200,88.021,2024-03-27,주식회사 세윤,김영숙,설레인,657-88-02587,"경기도 안산시 단원구 산단로107, 6층 622호(원시동, 서흥테크노밸리)"
HCS0006,1,24년 활주로와 라인 내 일반지역 및 남지 제초용역,용역,총액계약,제한경쟁,적격심사제,Y,제3훈련비행단,ZD00194,제3훈련비행단,ZD00194,87.745,200518420,201497176,186842836,2024-03-27,11:00:00,개찰완료,175965290,87.755,2024-03-27,주식회사 금산조경,고재성,고재성,609-81-68053,"경상남도 창원시 성산구 용지로96, 1123호(중앙동, 하이페르오피스텔)"
HDN0015,2,24-내진성능평가 용역,용역,총액계약,제한경쟁,적격심사제,Y,공군제18전투비행단,ZD00187,공군제18전투비행단,ZD00187,87.745,97543779,97485000,90395455,2024-03-27,13:00:00,개찰완료,85636000,87.792,2024-03-27,주식회사 동서엔지니어링,이익상,이창재,221-81-04733,강원특별자치도 춘천시 후석로44 (석사동) 3층
LCF0026,1,모기향 등 4항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,33168096,33347072,30315520,2024-03-27,11:00:00,개찰완료,29219040,88.093,2024-03-27,주식회사 넥스트젠,이창규,이창규,592-88-02034,"경기도 안산시 단원구 원선로50, 101동 12층 5호 101-1205(원곡동, 벽산블루밍아파트)"
LDG0022,1,24년도 벌목 설계 용역,용역,총액계약,일반경쟁,적격심사제,Y,육군 탄약지원사령부,ZD00086,육군 탄약지원사령부,ZD00086,87.745,18111745,18071000,16428182,2024-03-27,10:30:00,개찰완료,15897420,87.774,2024-03-28,산림기술사사무소 바우,김재헌,김재헌,746-11-00761,"경기도 여주시 현암로13, 2층 233호(현암동, 하우비즈)"
LKG0022,1,24년 5~6월 부대계약(일반품목),물품,총액계약,일반경쟁,적격심사제,Y,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,82.995,2482912094,2487185313,2261077557,2024-03-27,11:00:00,개찰완료,2061139244,83.012,2024-03-27,주식회사 삼마기업,이가은,김혁진,473-88-02505,"서울특별시 마포구 월드컵로34길6, 1동 14층 1406호(성산동,태림센트윈2차)"
LMH0022,1,군 주거시설 관리용역(C020),용역,총액계약,지명경쟁,최저가격제,N,제7군단,ZD00101,제7군단,ZD00101,0,8072720967,8018265630,7289332391,2024-03-27,10:30:00,개찰완료,7734970000,95.816,2024-03-27,공우이엔씨 주식회사,이한기,김두용,120-87-79739,"서울특별시 영등포구 여의대방로43라길6-0 (신길동, 신길프라자3층)"
MHD0016,1,2024년 방위사업청 외국어교실 위탁교육,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,170000000,,154545455,2024-03-27,15:00:00,개찰완료,159167250,93.627,2024-04-21,브랜트옥스폰 주식회사,이세일,손수영,264-81-37717,서울특별시 서초구 서초중앙로22길113 (서초동1638-8) 성주빌딩
SCF0281,1,24년 함정 상가대 외주정비(2개소),물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,594095302,597000000,587857273,2024-03-27,10:30:00,개찰완료,499510000,84.079,2024-03-27,주식회사종합해사,최진익,백승열,601-81-08293,부산광역시 영도구 남항남로22-0 (남항동3가)
SFN0030,1,복사용지 등 255종 구매 납품,물품,총액계약,제한경쟁,적격심사제,Y,연평부대,ZD00160,연평부대,ZD00160,87.995,138881614,139361360,129225991,2024-03-27,10:30:00,개찰완료,122211500,87.996,2024-03-27,(주)아성넷,조학수,윤정임,131-86-33963,"인천광역시 남동구 구월로159-0 (간석동, 원빌딩) 501호"
UAC0009,1,맞춤용지 연간 구매(재경지원반),물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,43462693,43218000,40090909,2024-03-27,11:00:00,개찰완료,38800000,89.271,2024-03-27,주식회사굿페이퍼,박미화,이지연,305-86-28872,대전광역시 동구 태전로56-14 (삼성동)
