입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LNG0005,1,00부대 병영생활관 신축 플라스틱 창호 제조납품,물품,총액계약,제한경쟁,적격심사제,Y,육군 제1군단,ZD00275,육군 제1군단,ZD00275,87.995,72589577,72825242,0,2016-06-07,13:30:00,개찰완료,63954400,88.104,2016-06-07,주식회사 대광개발,김영칠,김영칠,124-81-57337,경기도 화성시 정남면 문학로30번길 48()
EHD0103,1,고속정전투화,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,88,128400477,127912000,0,2016-06-24,11:00:00,개찰완료,113300000,88.239,2016-06-24,주식회사 이안제화,장혜순,박신우,126-86-74905,경기도 광주시 도척면 다람로57번길135-0
LCP0012,1,정수기 임차용역(78대),용역,총액계약,일반경쟁,적격심사제,Y,육군제8971부대,ZD00098,육군제8971부대,ZD00098,87.745,69862556,70817760,0,2016-06-08,11:00:00,개찰완료,61896740,88.597,2016-06-08,주식회사 건웅시스템(kunwoong Inc.),변종형,변종형,167-86-00097,강원도 원주시 호저면 굴미실길62-9
LCF0571,1,케이블 조립체 특수목적용 등 43항목 제조(궤도),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,83518949,85274000,0,2016-06-08,11:00:00,개찰완료,73930511,88.519,2016-06-08,(주) 렘텍,홍인숙,최낙범,128-81-83410,"경기도 고양시 일산동구 일산로142-0 (백석동, 유니테크빌)619호"
LCF0572,1,필터-분리기 액체연료용 등 39항목 구매(궤도),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,98374000,0,2016-06-08,11:00:00,유찰,,,,,,,,
LCF0573,1,케이스 광학기구용 등 6항목 구매(궤도),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,18568000,0,2016-06-08,11:00:00,유찰,,,,,,,,
LCF0567,1,열상 장비(TAS-970K) 회로카드조립체 제조(물품),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,31240396,31698000,0,2016-06-08,14:30:00,개찰완료,27562000,88.225,2016-06-08,株式會社 이노텍,조규삼,조규삼,609-81-72746,경상남도 창원시 성산구 연덕로27번길52-0 (웅남동)
EGF0173,1,부품키트 봉합재용,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,275503114,274495000,0,2016-07-19,15:00:00,개찰완료,241500000,87.657,2016-07-19,예지산업,손봉갑,손봉갑,127-44-36578,경기도 양주시 백석읍 월암로114-0
EHD0129,1,16년 차기다련장 공구세트,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,51797000,0,2016-09-21,11:00:00,유찰,,,,,,,,
EHD0129,2,16년 차기다련장 공구세트,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,51797000,0,2016-09-27,11:00:00,유찰,,,,,,,,
UMM0521,1,16년 신앙상징물 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,61584164,62521900,0,2016-08-17,11:00:00,개찰완료,54191000,87.995,2016-08-17,주식회사 라일락,조순향,조순향,209-81-63765,"서울특별시 성북구 돌곶이로28길19-0 (장위동,301호)"
UMM0482,1,인쇄용지5종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,128623499,130947000,0,2016-09-07,10:30:00,개찰완료,113184039,87.996,2016-09-07,아윤상사,이혜은,이혜은,625-62-00049,"경상북도 안동시 풍산읍 어란안길20-8,  905호"
HCC0102,1,압축기  밀폐식 등 9품목,물품,총액계약,일반경쟁,최저가격제,N,해군제1정비대대,Z023413,해군제1정비대대,Z023413,0,10402852,10522560,0,2016-09-06,10:30:00,개찰완료,6294000,60.502,2016-09-06,(주)동건,윤영현,윤영현,215-86-62413,강원특별자치도 동해시 전천로245-2 (북평동)
MCN0057,1,승용식 잔디깍기 등 4종 구매,물품,총액계약,일반경쟁,최저가격제,N,국방부근무지원단,1290461,국방부근무지원단,1290461,0,14505552,14780000,0,2016-09-07,11:00:00,개찰완료,11800000,81.348,2016-09-07,한국종합기계공사,함장환,함정희,106-08-63901,서울특별시 용산구 한강대로 337()
LKP0089,1,무청시래기 구매,물품,단가계약,제한경쟁,적격심사제,Y,제6335부대,Z006123,제6335부대,Z006123,87.995,4381,4469,0,2016-09-06,11:00:00,개찰완료,3877,88.486,2016-09-06,농업회사법인펀치볼주식회사,김희옥,이동철,221-81-42718,강원도 양구군 해안면 펀치볼로1237-33
UMM0524,1,항온항습기 (ECU) 제조 설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,109887960,111600000,0,2016-08-18,11:00:00,개찰완료,96709740,88.007,2016-08-18,주식회사남지공조,김영태,김영호,608-81-82085,경상남도 함안군 군북면 모로리143-9
MDG0083,1,16-1차 복지기금(가구) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,,2817184,0,2016-08-19,11:00:00,유찰,,,,,,,,
UMM0523,1,주둔지 경계용 CCTV 제조설치,물품,총액계약,지명경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,214544577,218563470,0,2016-08-18,11:00:00,개찰완료,189440000,88.298,2016-08-18,(사)한국척수장애인협회ENG사업소,정진완,이선옥,123-82-13935,"경기도 의왕시 경수대로209, 405호(고천동, 의왕월드비젼)"
MDG0082,1,16-1차 복지기금(운동기구) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,4265322,4235825,0,2016-08-19,11:00:00,개찰완료,3753580,88.002,2016-08-22,전진교역 주식회사,이강수,서민하,130-81-42896,"인천광역시 계양구 서운산업로53-20 (서운동, 전진물류센터內)"
MDG0081,1,16-1차 복지기금(가전) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,,4090291,0,2016-08-19,11:00:00,유찰,,,,,,,,
UAC0048,1,수리부속 10종 구매,물품,총액계약,제한경쟁,최저가격제,N,국방출판지원단,ZD00908,국방출판지원단,ZD00908,0,14246316,14448500,0,2016-08-18,11:00:00,개찰완료,13882000,97.442,2016-08-18,인재플러스,엄용철,엄용철,119-20-24610,충청남도 당진시 틀모시로800 (송악읍)
SCF0418,1,방수용장갑 1종,물품,총액계약,제한경쟁,최저가격제,N,해군군수사령부,ZD00289,해군군수사령부,ZD00289,0,10665125,10860000,0,2016-08-18,10:30:00,개찰완료,6697656,62.799,2016-08-18,주식회사 베스트모카,백신성,백신성,510-81-29556,경상북도 성주군 선남면 도흥길47-21
EHC0184,1,유압작동유,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,32053730,32077000,0,2016-08-24,14:00:00,개찰완료,28340000,88.414,2016-08-24,대성석유화학(주),이종윤,김기연,610-81-20568,울산광역시 울주군 온산읍 화산1길 62()
SCF0124,1,항만경비정 주추진기(water jet) 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,357404193,360800000,0,2016-08-24,14:30:00,개찰완료,313785000,87.795,2016-08-24,우주산업플랜트 주식회사,최창식,최창식,609-86-05878,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면)
LCF0832,1,조종간 등 17항목 제조(특무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,125671937,127777960,0,2016-08-26,11:00:00,개찰완료,124000000,98.669,2016-08-26,삼호정밀,김일천,김수영,622-02-60419,부산광역시 강서구 평강로217-1 (대저1동)
LCF0834,1,기어 등 20항목 제조(생산능력확인 특무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,52024910,0,2016-08-26,11:00:00,유찰,,,,,,,,
MCS0106,1,이발기기외 3종 구매,물품,총액계약,제한경쟁,최저가격제,N,계룡대근무지원단,1290286,계룡대근무지원단,1290286,0,3621342,3680000,0,2016-09-02,10:30:00,개찰완료,3239500,89.455,2016-09-02,재 용 테 크,윤 경 자,윤경자,312-25-67232,충청남도 아산시 신창면 서부북로141번길 27()
LCF0836,1,우측 덮개 조립체 등 4항목 구매(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,47332910,47878750,0,2016-08-26,11:00:00,개찰완료,41989700,88.711,2016-08-26,밀레니엄옵틱칼시스템 주식회사,강효정,유원선,128-81-54778,경기도 파주시 법원읍 삼방리332-8
EHC0188,1,엔진용윤활유,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,0,35871238,35941000,0,2016-09-20,11:00:00,개찰완료,30035900,83.732,2016-09-20,에스케이엔무브 주식회사,박상규,박해용,101-86-49595,"서울특별시 종로구 서린동99, (SK빌딩)"
LCF0837,1,간 조준용 등 3항목 제조(생산능력확인 총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,574533829,584958100,0,2016-08-26,11:00:00,개찰완료,504740000,87.852,2016-08-26,평화정밀,조현배,전혜원,608-40-62145,부산광역시 강서구 미음산단3로120-0 (미음동)
LDH0493,1,생산단 도포기  궤도핀용 외주정비 용역,용역,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.745,27398102,27589000,0,2016-08-26,11:30:00,개찰완료,24183451,88.266,2016-08-26,주식회사 지일,유종수,김예지,122-81-52447,인천광역시 서구 건지로153번길37-1 (석남동)
LDG0033,1,155밀리 8호 추진장약포 등 2종 제조,물품,총액계약,일반경쟁,적격심사제,Y,육군 제3808부대,ZD00086,육군 제3808부대,ZD00086,82.995,,438003400,0,2016-08-24,10:30:00,유찰,,,,,,,,
SCF0421,1,헌병포제휘장 등 28종,물품,총액계약,제한경쟁,최저가격제,N,해군군수사령부,ZD00289,해군군수사령부,ZD00289,0,55023297,55630000,0,2016-08-26,10:30:00,개찰완료,42730000,77.658,2016-08-26,성지EMB,이근호,이근호,110-15-86288,"인천광역시 계양구 봉오대로743번길29, 1동 3층 301호(작전동, 삼보아파트상가)"
MDG0091,1,2016년 의무장비(수액조절기) 구매,물품,총액계약,일반경쟁,최저가격제,N,국군의무사령부,1290291,국군의무사령부,1290291,0,2161234,2165048,0,2016-08-29,14:00:00,개찰완료,2110910,97.671,2016-08-29,(주)세이팜,박영식,김정은,108-81-54186,서울특별시 영등포구 가마산로46길3-0 (대림동)
EHA0128,2,장갑세트 화학방호용,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,628000000,0,2016-09-22,11:00:00,유찰,,,,,,,,
LCG0091,1,16-3차 시추공 매몰방지용 자재(구조용 흑관) 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,9855087,10012590,0,2016-08-16,11:00:00,개찰완료,8672679,88.002,2016-08-16,유진상사,전해석,전해석,105-20-98603,서울특별시 영등포구 대방천로36-11 (대림동) 1층
LCG0092,1,16-4차 시추공 매몰방지용 자재(PVC) 제조구매,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,,39948900,0,2016-08-16,11:00:00,유찰,,,,,,,,
LCG0092,2,16-4차 시추공 매몰방지용 자재(PVC) 제조구매,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,,39948900,0,2016-08-22,11:00:00,유찰,,,,,,,,
MFK0006,1,내의류 등 5종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9912부대,ZD00268,제9912부대,ZD00268,87.995,93609499,95080000,0,2016-08-16,11:30:00,개찰완료,82372270,87.995,2016-08-16,탑종합상사,이미애,이미애,127-44-51190,"경기도 의정부시 장곡로240, 106동 904호 (장암동, 장암동아아파트)"
HCF0127,1,신궁수리부속외주정비,물품,총액계약,제한경쟁,최저가격제,N,공군군수사령부,ZD00306,공군군수사령부,ZD00306,0,,59964970,0,2016-08-30,11:00:00,유찰,,,,,,,,
HCF0127,3,신궁수리부속외주정비,물품,총액계약,제한경쟁,최저가격제,N,공군군수사령부,ZD00306,공군군수사령부,ZD00306,0,,59964970,0,2016-09-06,11:00:00,유찰,,,,,,,,
HCG0027,1,디지털인쇄기 부품 및 소모품(토너검정등 14종) 구매,물품,총액계약,일반경쟁,최저가격제,N,공군본부,1290339,공군본부,1290339,0,31917899,31858000,0,2016-08-17,11:00:00,개찰완료,21999890,68.926,2016-08-17,주식회사 스크린에이치디코리아,박재완,조성륜,110-81-35498,"경기도 안양시 만안구 일직로88, 11층(석수동, 케이타워 본관)"
UMM0460,1,공군 이러닝 무선기반체계 구축사업(리스물건),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,3412909708,3469614000,0,2016-08-18,11:00:00,개찰완료,2837473000,83.139,2016-08-18,주식회사 아이티센,박정재,박민하,120-86-81451,"서울특별시 서초구 반포대로 13, 아이티센빌딩(서초동)"
MCD0062,1,17년 예비군 안보교육 표준교안 제작,용역,총액계약,협상에의한계약(서류),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,25000000,,0,2016-08-23,11:00:00,개찰완료,23000000,92,2016-09-01,와이드프로,김주현,,107-13-66069,"서울특별시 서초구 강남대로18길16-6, 201호(양재동)"
MFK0007,1,휴대형 라디오 구매,물품,총액계약,제한경쟁,최저가격제,N,제9912부대,ZD00268,제9912부대,ZD00268,0,96655832,97875000,0,2016-08-16,11:30:00,개찰완료,48253000,49.922,2016-08-16,(주)디에스인프라,조용경,조용경,109-86-32588,경기도 평택시 원평로35번길42 (평택동)
EHD0144,1,여군 정복/근무복/임부복,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,708989690,712345000,0,2016-09-12,11:00:00,개찰완료,630707250,88.958,2016-09-12,주식회사 신한모드,김희모,김희모,107-81-75306,서울특별시 영등포구 당산로31길19-0 (당산동3가)
EHB0103,2,군위성통신장비(수상함용) 부품(구매),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,1313201000,0,2016-09-06,11:00:00,유찰,,,,,,,,
EGG0110,1,16년 오리콘용 복귀스프링조립체,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,190704000,0,2016-09-29,14:00:00,유찰,,,,,,,,
EGG0110,2,16년 오리콘용 복귀스프링조립체,물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,190704000,0,2016-10-05,14:00:00,유찰,,,,,,,,
MCD0069,1,군사시설 주변지역 지원방안 연구,용역,총액계약,협상에의한계약(서류),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,90450000,,0,2016-09-20,11:00:00,개찰완료,79000000,87.341,2016-10-10,(재)한국산업개발연구원,백훈,,214-82-00279,서울특별시 서초구 남부순환로319길 13(서초동)
SCF0432,1,주물사재생기 1EA,물품,총액계약,일반경쟁,최저가격제,N,해군군수사령부,ZD00289,해군군수사령부,ZD00289,0,,11150000,0,2016-09-07,10:30:00,유찰,,,,,,,,
SCF0432,2,주물사재생기 1EA,물품,총액계약,일반경쟁,최저가격제,N,해군군수사령부,ZD00289,해군군수사령부,ZD00289,0,,11150000,0,2016-09-13,10:30:00,유찰,,,,,,,,
LQP0039,1,16년 통신용 축전지 구매,물품,총액계약,제한경쟁,적격심사제,Y,제1891부대,ZD00803,제1891부대,ZD00803,87.995,15436344,15752400,0,2016-09-06,11:00:00,개찰완료,13626072,88.272,2016-09-06,남촌산업,김화자,손남국,386-03-00356,충청북도 청주시 청원구 율봉로159번길73-1 스톰비오피스센타 1층(율량동)
MCD0070,1,국군교도소 운영 개선방안 연구,용역,총액계약,협상에의한계약(서류),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,15000000,,0,2016-09-20,11:00:00,개찰완료,14957385,99.715,2016-10-07,가톨릭관동대학교 산학협력단,김규한,,226-82-12123,강원특별자치도 강릉시 범일로579번길24(내곡동)
MDG0098,1,2016년 의무장비(의약품냉장고 소형 308리터) 구매,물품,총액계약,일반경쟁,최저가격제,N,국군의무사령부,1290291,국군의무사령부,1290291,0,14235399,14330097,0,2016-09-09,11:00:00,개찰완료,9460000,66.454,2016-09-09,주식회사 지엠에스,윤영숙,남동수,127-86-16757,경기도 동두천시 강변로850번길63-0 (동두천동)
